,gaokaoId,birthdate
61238,19642222550236,09/26/1998
61239,19642222550237,01/11/1999
61240,19642222550238,02/28/2000
61241,19642222550239,03/18/2001
61242,19642222550240,06/14/2000
61243,19642222550241,01/28/1999
61244,19642222550242,03/09/1999
61245,19642222550243,08/10/1999
61246,19642222550244,10/01/2000
61247,19642222550245,04/07/1998
61248,19642222550246,06/18/2000
61249,19642222550247,03/10/2000
61250,19642222550248,02/07/1998
61251,19642222550249,03/16/2000
61252,19642222550250,07/24/1999
61253,19642222550251,10/03/1998
61254,19642222550252,11/03/1998
61255,19642222550253,10/16/1999
61256,19642222550254,10/01/2000
61257,19642222550255,08/21/1997
61258,19642222550256,08/02/1998
61259,19642222550257,08/01/1998
61260,19642222550258,03/06/1999
61261,19642222550259,11/20/1997
61262,19642222550260,12/05/1998
61263,19642222550261,06/18/1999
61264,19642222550262,10/01/1998
61265,19642222550263,03/03/1998
61266,19642222550264,12/20/1999
61267,19642222550265,04/04/2000
61268,19642222550266,09/30/1998
61269,19642222550267,01/22/1999
61270,19642222550268,06/13/2000
61271,19642222550269,02/02/2000
61272,19642222550270,04/05/2000
61273,19642222550271,11/11/1998
61274,19642222550272,02/09/1998
61275,19642222550273,02/02/1998
61276,19642222550274,08/18/2001
61277,19642222550275,02/17/2000
61278,19642222550276,01/25/1999
61279,19642222550277,09/10/1999
61280,19642222550278,06/01/1999
61281,19642222550279,08/10/1998
61282,19642222550280,05/07/1999
61283,19642222550281,09/12/1998
61284,19642222550282,06/02/1997
61285,19642222550283,03/15/1999
61286,19642222550284,02/19/1999
61287,19642222550285,08/11/2000
61288,19642222550286,06/25/2000
61289,19642222550287,11/21/2000
61290,19642222550288,02/03/2000
61291,19642222550289,02/15/2000
61292,19642222550290,10/14/1999
61293,19642222550291,09/28/2002
61294,19642222550292,12/12/1999
61295,19642222550401,08/25/1997
61296,19642222550402,06/28/1997
61297,19642222550403,04/12/2000
61298,19642222550404,04/21/1999
61299,19642222550405,01/01/1998
61300,19642222550406,06/05/2000
61301,19642222550407,09/11/2000
61302,19642222550408,03/04/2000
61303,19642222550409,12/27/1999
61304,19642222550410,11/15/1999
61305,19642222550411,03/29/2000
61306,19642222550412,03/16/2000
61307,19642222550413,10/13/1999
61308,19642222550414,04/28/2000
61309,19642222550415,02/10/1999
61310,19642222550416,06/12/1998
61311,19642222550417,07/21/2000
61312,19642222550418,05/01/1999
61313,19642222550419,02/10/1998
61314,19642222550420,04/15/1998
61315,19642222550421,02/05/2000
61316,19642222550422,09/21/1999
61317,19642222550423,08/11/1999
61318,19642222550424,02/06/1998
61319,19642222550425,11/08/1999
61320,19642222550426,02/17/1998
61321,19642222550427,10/06/1999
61322,19642222550428,08/10/1998
61323,19642222550429,07/07/1999
61324,19642222550430,11/03/1998
61325,19642222550431,03/04/2000
61326,19642222550432,11/30/1998
61327,19642222550433,10/14/1998
61328,19642222550434,02/14/1999
61329,19642222550435,12/01/1998
61330,19642222550436,07/16/1999
61331,19642222550437,09/11/2000
61332,19642222550438,09/10/1998
61333,19642222550439,09/12/2000
61334,19642222550440,06/16/2000
61335,19642222550441,11/11/1998
61336,19642222550442,11/29/2003
61337,19642222550443,11/18/1998
61338,19642222550444,01/15/2000
61339,19642222550445,12/04/1999
61340,19642222550446,02/04/2002
61341,19642222550447,09/14/1999
61342,19642222550448,03/02/1999
61343,19642222550449,10/14/1998
61344,19642222550450,01/27/1998
61345,19642222550451,05/25/1999
61346,19642222550452,03/02/1999
61347,19642222550453,08/10/1998
61348,19642222550454,02/14/1999
61349,19642222550455,10/20/1999
61350,19642222550456,02/05/2000
61351,19642222550457,07/23/1998
61352,19642222550458,12/06/1998
61353,19642222550459,02/10/1999
61354,19642222550460,12/20/2000
61355,19642222550461,08/15/1999
61356,19642222550462,02/19/2000
61357,19642222550463,08/02/2000
61358,19642222550464,07/29/1999
61359,19642222550465,08/12/2000
61360,19642222550466,07/09/1999
61361,19642222550467,10/12/1998
61362,19642222550468,04/25/2000
61363,19642222550469,08/05/2000
61364,19642222550470,03/02/2000
61365,19642222550471,08/28/1997
61366,19642222550472,11/02/1999
61367,19642222550473,08/04/1998
61368,19642222550474,01/12/2000
61369,19642222550475,02/20/1999
61370,19642222550476,01/15/2000
61371,19642222550477,04/02/1999
61372,19642222550478,09/18/1999
61373,19642222550479,06/10/2001
61374,19642222550480,04/03/2000
61375,19642222550501,12/19/1999
61376,19642222550502,03/10/2000
61377,19642222550503,12/05/1998
61378,19642222550504,10/18/1997
61379,19642222550505,08/08/2000
61380,19642222550506,03/29/1999
61381,19642222550507,08/08/1997
61382,19642222550508,05/03/2002
61383,19642222550509,03/09/2000
61384,19642222550510,09/20/1999
61385,19642222550511,02/03/1998
61386,19642222550512,11/24/2001
61387,19642222550513,09/15/1999
61388,19642222550514,11/06/2001
61389,19642222550515,08/06/1999
61390,19642222550516,02/13/1999
61391,19642222550517,05/12/2000
61392,19642222550518,08/09/2000
61393,19642222550519,05/06/2000
61394,19642222550520,07/26/1998
61395,19642222550521,09/18/1998
61396,19642222550522,01/21/2000
61397,19642222550523,01/01/1999
61398,19642222550524,04/20/2000
61399,19642222550525,08/08/2004
61400,19642222550526,01/28/1998
61401,19642222550527,03/02/1999
61402,19642222550528,05/21/2000
61403,19642222550529,07/04/2000
61404,19642222550530,01/30/1998
61405,19642222550531,07/22/1999
61406,19642222550532,11/14/1999
61407,19642222550533,03/17/1998
61408,19642222550534,11/05/1999
61409,19642222550535,06/11/1998
61410,19642222550536,03/18/1999
61411,19642222550537,06/16/1999
61412,19642222550538,11/25/1998
61413,19642222550539,09/14/1998
61414,19642222550540,06/21/1999
61415,19642222550541,10/23/1998
61416,19642222550542,08/05/1999
61417,19642222550543,05/10/1999
61418,19642222550544,05/03/2000
61419,19642222550545,01/30/1998
61420,19642222550546,08/28/1997
61421,19642222550547,10/23/1999
61422,19642222550548,12/20/1998
61423,19642222550549,05/28/1999
61424,19642222550550,01/12/1999
61425,19642222550551,01/08/2000
61426,19642222550552,09/22/1998
61427,19642222550553,03/01/2000
61428,19642222550554,11/07/1999
61429,19642222550555,07/24/2000
61430,19642222550556,03/10/1999
61431,19642222550557,05/08/2000
61432,19642222550558,09/12/1999
61433,19642222550559,02/06/2000
61434,19642222550560,06/10/1999
61435,19642222550561,02/22/1999
61436,19642222550562,12/04/1998
61437,19642222550563,02/12/1999
61438,19642222550564,05/28/2001
61439,19642222550565,05/15/1998
61440,19642222550566,12/17/2000
61441,19642222550567,11/05/1999
61442,19642222550568,03/07/1999
61443,19642222550569,12/05/1997
61444,19642222550570,05/03/1996
61445,19642222550571,03/19/1998
61446,19642222550572,12/12/1999
61447,19642222550573,02/23/1998
61448,19642222550574,07/10/1999
61449,19642222550575,02/05/1999
61450,19642222550576,10/02/1998
61451,19642222550577,02/03/2000
61452,19642222550578,08/17/1998
61453,19642222550579,09/01/1998
61454,19642222550580,04/18/2000
61455,19642222550581,09/11/1998
61456,19642222550582,12/09/1998
61457,19642222550583,09/05/2000
61458,19642222550584,01/04/2000
61459,19642222550585,04/08/1997
61460,19642222550586,02/03/2000
61461,19642222550587,01/23/2000
61462,19642222550588,08/03/1997
61463,19642222550589,01/11/1999
61464,19642222550590,11/19/1998
61465,19642222550591,03/13/1995
61466,19642222550592,04/17/1998
61467,19642222550593,10/09/1998
61468,19642222550594,09/24/2001
61469,19642222550595,10/05/2000
61470,19642222550596,09/14/1998
61471,19642222550597,01/03/1991
61472,19642222550598,10/22/1999
61473,19642222560201,05/03/1998
61474,19642222560202,01/06/1999
61475,19642222560203,07/23/1998
61476,19642222560204,05/20/1997
61477,19642222560205,01/16/1998
61478,19642222560206,01/28/1998
61479,19642222560207,02/07/1999
61480,19642222560208,10/18/1999
61481,19642222560209,10/08/1999
61482,19642222560210,01/09/2000
61483,19642222560211,02/16/1999
61484,19642222560212,06/07/2001
61485,19642222560213,01/17/1999
61486,19642222560214,10/25/2000
61487,19642222560215,02/11/1999
61488,19642222560216,09/12/1995
61489,19642222560217,05/11/2000
61490,19642222560218,09/27/1999
61491,19642222560219,01/26/2000
61492,19642222560220,02/08/2000
61493,19642222560221,10/29/2000
61494,19642222560222,04/29/2002
61495,19642222560223,11/27/2001
61496,19642222560224,12/14/1999
61497,19642222560225,02/11/2001
61498,19642222560226,11/03/2000
61499,19642222560227,03/21/2000
61500,19642222560228,11/05/1999
61501,19642222560229,06/01/1998
61502,19642222560230,08/23/2000
61503,19642222560231,05/18/2001
61504,19642222560232,02/11/2000
61505,19642222560233,12/25/2000
61506,19642222560234,05/15/2000
61507,19642222560235,03/28/1998
61508,19642222560236,05/08/1999
61509,19642222560237,10/29/2000
61510,19642222560238,10/20/2002
61511,19642222560239,12/01/2000
61512,19642222560240,10/08/1999
61513,19642222560241,02/01/2000
61514,19642222560242,03/14/2000
61515,19642222560243,01/08/2002
61516,19642222560244,10/10/1999
61517,19642222560245,11/06/1999
61518,19642222560246,02/19/1999
61519,19642222560247,07/21/2000
61520,19642222560248,07/28/2000
61521,19642222560249,01/22/1999
61522,19642222560250,11/15/2001
61523,19642222560301,09/05/1998
61524,19642222560302,12/13/1998
61525,19642222560303,01/04/1999
61526,19642222560304,07/20/1998
61527,19642222560305,01/11/2000
61528,19642222560306,10/21/2000
61529,19642222560307,01/25/2002
61530,19642222560308,03/20/1998
61531,19642222560309,08/22/1998
61532,19642222560310,07/17/1999
61533,19642222560311,02/12/2000
61534,19642222560312,10/20/1998
61535,19642222560313,03/17/1999
61536,19642222560314,01/02/2000
61537,19642222560315,06/10/1999
61538,19642222560316,08/10/1998
61539,19642222560317,03/21/1998
61540,19642222560318,08/25/1998
61541,19642222560319,09/28/1998
61542,19642222560320,01/18/2001
61543,19642222560321,02/18/1998
61544,19642222560322,07/30/1998
61545,19642222560323,02/14/1998
61546,19642222560324,10/06/1998
61547,19642222560325,06/07/1999
61548,19642222560326,08/10/1999
61549,19642222560327,01/28/1995
61550,19642222560328,05/18/1995
61551,19642222560329,04/06/2001
61552,19642222560330,02/19/1999
61553,19642222560331,04/17/1998
61554,19642222560332,02/12/1997
61555,19642222560333,03/22/2000
61556,19642222560334,09/03/1999
61557,19642222560335,11/27/2000
61558,19642222560336,12/18/2001
61559,19642222560337,04/09/2001
61560,19642222560338,12/07/1999
61561,19642222560339,04/22/1997
61562,19642222560340,05/13/1999
61563,19642222560341,11/15/1999
61564,19642222560342,03/09/2003
61565,19642222560343,04/05/1997
61566,19642222560344,07/19/2000
61567,19642222560345,10/04/1999
61568,19642222570201,02/02/2000
61569,19642222570202,08/21/2001
61570,19642222570203,01/10/2002
61571,19642222570204,10/09/1990
61572,19642222570205,08/22/2000
61573,19642222570206,06/11/2001
61574,19642222570207,05/21/1998
61575,19642222570208,11/10/1996
61576,19642222570209,07/01/2000
61577,19642222570210,09/15/2000
61578,19642222570211,10/10/1998
61579,19642222570212,05/01/2000
61580,19642222570213,11/15/2001
61581,19642222570214,09/15/2000
61582,19642222570215,06/05/1998
61583,19642222570216,05/23/1998
61584,19642222570217,01/01/2000
61585,19642222570218,10/03/1995
61586,19642222570219,06/13/1997
61587,19642222570220,01/05/1999
61588,19642222570221,01/06/2000
61589,19642222570222,03/08/1999
61590,19642222570223,08/17/1999
61591,19642222570224,11/25/1998
61592,19642222570225,01/23/2001
61593,19642222570226,12/06/1998
61594,19642222970301,02/08/1999
61595,19642222970302,04/23/1998
61596,19642222970303,11/27/2000
61597,19642222970304,01/20/2000
61598,19642222970305,05/15/2001
61599,19642222970306,04/16/1997
61600,19642222970307,06/12/1998
61601,19642222970308,03/18/1997
61602,19642222970309,08/10/1998
61603,19642222970310,06/29/2000
61604,19642222970311,09/20/2000
61605,19642222970312,07/08/1999
61606,19642222970313,09/09/1999
61607,19642222970314,11/30/2000
61608,19642222970315,03/28/2001
61609,19642222970316,11/17/2001
61610,19642222970317,10/19/2000
61611,19642222970318,11/30/2000
61612,19642222970319,10/25/1999
61613,19642222970320,09/22/2000
61614,19642222970321,04/12/1997
61615,19642222970322,02/01/2001
61616,19642222970323,10/17/1999
61617,19642222970324,01/23/2000
61618,19642222970325,12/09/2001
61619,19642222970326,09/10/2001
61620,19642222970327,06/28/2003
61621,19642222970328,10/23/1999
61622,19642222980101,10/19/1998
61623,19642222980102,03/23/1999
61624,19642222980103,06/23/2000
61625,19642222980104,01/15/2000
61626,19642222980105,11/12/2000
61627,19642222980106,06/28/1999
61628,19642222980107,09/06/2000
61629,19642222980108,11/21/1999
61630,19642222980109,09/19/1999
61631,19642222980110,01/05/2000
61632,19642222980111,04/15/2000
61633,19642222980112,03/10/2000
61634,19642222980113,02/01/2003
61635,19642222980114,11/04/2000
61636,19642222980115,10/20/1999
61637,19642222980116,06/26/2001
61638,19642222980117,12/12/1999
61639,19642222980118,08/24/2001
61640,19642222980119,05/04/2000
61641,19642222980120,04/02/1999
61642,19642222980121,01/07/2001
61643,19642222980122,10/05/1998
61644,19642222980123,10/29/1999
61645,19642222980124,08/17/1999
61646,19642222980125,04/11/1998
61647,19642222980126,03/11/1999
61648,19642222980127,10/20/2000
61649,19642222980128,03/06/2002
61650,19642222980129,05/13/1998
61651,19642222980130,04/07/1998
61652,19642222980131,10/14/1999
61653,19642222980132,02/08/2001
61654,19642222980133,09/08/1999
61655,19642222980134,10/08/2000
61656,19642222980135,03/07/1998
61657,19642222980136,02/28/2000
61658,19642222980137,01/06/2000
61659,19642222980138,10/26/1998
61660,19642222980139,06/12/2002
61661,19642222980140,08/18/2000
61662,19642222980141,02/10/2001
61663,19642222980142,11/30/2001
61664,19642222980143,01/10/1999
61665,19642222980144,02/09/1999
61666,19642222980145,04/15/1999
61667,19642222980146,05/04/2001
61668,19642222980147,08/16/2002
61669,19642222980148,01/05/2000
61670,19642222980149,01/16/1999
61671,19642222980201,09/18/2001
61672,19642222980202,11/22/1999
61673,19642222980203,02/01/2000
61674,19642222980204,11/03/2000
61675,19642222980205,02/02/2001
61676,19642222980206,01/18/2002
61677,19642222980207,06/25/2000
61678,19642222980208,12/25/2001
61679,19642222980209,08/06/2001
61680,19642222980210,01/01/1998
61681,19642222980211,12/07/1999
61682,19642222980212,08/09/2000
61683,19642222980213,07/20/2000
61684,19642222980214,02/20/1999
61685,19642222980215,05/02/2000
61686,19642222980216,03/28/1999
61687,19642222980217,06/15/2000
61688,19642222980218,01/05/2000
61689,19642222980219,05/20/1999
61690,19642222980220,01/08/2001
61691,19642222980221,01/05/2000
61692,19642222980222,05/15/1999
61693,19642222980223,09/07/1998
61694,19642222980224,02/14/2000
61695,19642222980225,11/18/1998
61696,19642222980226,01/11/1998
61697,19642222980227,06/08/2001
61698,19642222980228,09/16/1999
61699,19642222980229,05/05/1999
61700,19642222980230,01/23/2001
61701,19642222980231,12/20/2000
61702,19642222980232,05/20/2000
61703,19642222980233,05/10/1999
61704,19642222980234,11/17/2000
61705,19642222980235,07/20/2000
61706,19642222980236,04/06/1999
61707,19642222980237,04/10/2000
61708,19642222980238,03/13/1999
61709,19642222980239,03/16/1999
61710,19642222980240,08/29/2001
61711,19642222980241,03/03/2000
61712,19642222980301,11/06/2001
61713,19642222980302,01/19/2001
61714,19642222980303,01/10/2001
61715,19642222980304,08/29/2000
61716,19642222980305,10/21/1998
61717,19642222980306,04/15/2000
61718,19642222980307,10/08/2001
61719,19642222980308,02/16/2000
61720,19642222980309,06/05/1999
61721,19642222980310,07/24/2001
61722,19642222980311,05/27/1998
61723,19642222980312,10/18/1999
61724,19642222980313,09/16/1997
61725,19642222980314,09/03/2001
61726,19642222980315,10/25/1996
61727,19642222980316,10/20/2000
61728,19642222980317,09/12/2002
61729,19642222980318,09/16/2000
61730,19642222980319,06/01/2000
61731,19642222980320,01/30/2000
61732,19642222980321,04/26/1998
61733,19642222980322,03/10/2000
61734,19642222980323,08/20/1995
61735,19642222980324,07/23/2001
61736,19642222980325,10/20/2001
61737,19642222980326,12/04/2000
61738,19642222980327,05/02/2000
61739,19642222980328,10/06/1997
61740,19642222980329,10/20/1998
61741,19642222980330,03/25/1999
61742,19642222980331,04/06/2000
61743,19642222980332,05/12/1999
61744,19642222980333,03/07/2000
61745,19642222980401,01/10/2000
61746,19642222980402,07/04/2001
61747,19642222980403,11/09/2000
61748,19642222980404,02/18/1998
61749,19642222980405,09/01/2000
61750,19642222980406,05/15/2002
61751,19642222980407,10/17/1999
61752,19642222980408,10/21/1998
61753,19642222980409,03/16/2000
61754,19642222980410,10/20/1998
61755,19642222980411,12/18/2001
61756,19642222980412,03/05/2000
61757,19642222980413,02/14/2000
61758,19642222980414,06/04/2000
61759,19642222980415,06/06/1999
61760,19642222980416,05/16/2000
61761,19642222980417,09/23/2000
61762,19642222980418,04/08/1999
61763,19642222980419,11/03/1998
61764,19642222980420,05/04/2001
61765,19642222980421,04/26/1998
61766,19642222980422,05/07/2000
61767,19642222980423,03/20/1997
61768,19642222980424,06/07/1999
61769,19642222980425,11/17/1999
61770,19642222980426,06/10/1999
61771,19642222980427,09/21/1999
61772,19642222980428,09/09/1996
61773,19642222980429,10/21/1998
61774,19642222980430,02/04/1997
61775,19642222980431,07/20/1998
61776,19642222980432,03/18/1999
61777,19642222980433,06/12/1999
61778,19642222980434,06/29/2001
61779,19642222980435,03/09/2000
61780,19642222980436,08/14/1997
61781,19642222980437,01/28/2000
61782,19642222980438,10/05/1999
61783,19642222980439,05/16/2001
61784,19642222980501,11/03/1998
61785,19642222980502,06/01/2000
61786,19642222980503,11/01/2001
61787,19642222980504,08/16/1998
61788,19642222980505,01/08/2001
61789,19642222980506,06/06/2000
61790,19642222980507,11/08/1998
61791,19642222980508,02/15/1998
61792,19642222980509,04/18/1998
61793,19642222980510,01/04/2000
61794,19642222980511,08/28/2001
61795,19642222980512,07/10/2000
61796,19642222980513,03/15/2000
61797,19642222980514,01/01/1999
61798,19642222980515,05/10/1998
61799,19642222980516,05/02/1998
61800,19642222980517,09/19/1999
61801,19642222980518,05/08/2003
61802,19642222980519,02/22/1999
61803,19642222980520,07/10/1998
61804,19642222980521,07/06/2000
61805,19642222980522,04/05/2001
61806,19642222980523,08/15/1997
61807,19642222980524,10/08/1999
61808,19642222980525,09/07/1999
61809,19642222980526,03/25/2000
61810,19642222980527,02/20/1999
61811,19642222980528,12/27/2000
61812,19642222980529,02/21/2000
61813,19642222980530,10/28/1999
61814,19642222980531,02/28/1998
61815,19642222980532,09/05/2001
61816,19642222980533,05/15/1999
61817,19642222980534,07/12/2001
61818,19642222980535,02/17/1997
61819,19642222980536,04/10/2000
61820,19642222980537,06/25/1999
61821,19642222980538,02/08/1999
61822,19642222980539,04/17/2001
61823,19642222980540,08/24/1999
61824,19642222980541,02/28/2000
61825,19642222980542,01/18/1996
61826,19642222980543,07/09/1999
61827,19642222980544,03/18/2000
61828,19642222980545,02/17/1999
61829,19642222980546,04/16/1999
61830,19642222980547,04/16/2001
61831,19642222980548,01/26/2002
61832,19642222980549,03/10/1999
61833,19642222980550,07/01/2001
61834,19642222980551,12/02/2000
61835,19642222980552,06/10/1999
61836,19642222980601,02/20/2000
61837,19642222980602,11/03/1998
61838,19642222980603,02/10/1999
61839,19642222980604,02/10/1998
61840,19642222980605,01/25/1999
61841,19642222980606,05/11/2000
61842,19642222980607,11/04/2000
61843,19642222980608,06/25/1999
61844,19642222980609,07/09/2000
61845,19642222980610,11/13/1999
61846,19642222980611,05/10/1998
61847,19642222980612,02/18/2001
61848,19642222980613,09/15/1999
61849,19642222980614,03/28/2000
61850,19642222980615,07/22/1998
61851,19642222980616,11/29/1999
61852,19642222980617,08/25/2000
61853,19642222980618,02/09/2001
61854,19642222980619,02/16/2000
61855,19642222980620,10/09/1997
61856,19642222980621,02/06/2003
61857,19642222980622,05/09/1999
61858,19642222980623,08/19/2001
61859,19642222980624,09/20/2001
61860,19642222980625,07/28/2001
61861,19642222980626,12/28/2001
61862,19642222980627,11/05/1999
61863,19642222980628,08/04/1999
61864,19642222980629,11/04/2000
61865,19642222980630,10/21/1998
61866,19642222980631,02/05/2002
61867,19642222980632,01/13/2000
61868,19642222980633,10/09/1999
61869,19642222980634,11/25/2000
61870,19642222980635,03/26/2001
61871,19642222980636,07/11/1998
61872,19642222980637,11/12/2000
61873,19642222980638,10/08/1997
61874,19642222980639,11/15/1998
61875,19642222980640,01/28/2000
61876,19642222980641,12/11/1997
61877,19642222980642,04/18/2001
61878,19642222980643,09/10/2000
61879,19642222980644,06/08/1991
61880,19642222980645,07/05/1998
61881,19642222980646,09/20/1999
61882,19642222980647,10/23/1997
61883,19642222980648,01/10/1999
61884,19642222980649,06/07/1999
61885,19642222980650,03/13/1997
61886,19642222980651,10/20/1998
61887,19642222980652,08/15/1999
61888,19642223110101,11/07/1999
61889,19642223110102,02/28/1999
61890,19642223110103,12/14/1998
61891,19642223110104,10/13/1999
61892,19642223110105,06/18/2002
61893,19642223110106,03/14/1998
61894,19642223110107,02/15/2001
61895,19642223110108,06/18/2001
61896,19642223110109,09/03/2000
61897,19642223110110,05/14/2000
61898,19642223110111,09/29/2001
61899,19642223110112,11/21/1999
61900,19642223110113,09/28/2002
61901,19642223110114,06/16/2000
61902,19642223110115,10/10/1999
61903,19642223110116,05/10/2001
61904,19642223110117,10/10/2001
61905,19642223110118,06/27/1998
61906,19642223110119,08/20/1999
61907,19642223110120,07/20/2000
61908,19642223110121,04/01/2000
61909,19642223110122,12/21/2000
61910,19642223110123,03/18/1999
61911,19642223110124,02/13/1999
61912,19642223110125,09/02/1999
61913,19642223110126,06/17/1999
61914,19642223110127,06/16/2000
61915,19642223110128,08/28/1999
61916,19642223110129,07/25/1999
61917,19642223110131,06/02/2000
61918,19642223110132,01/05/2000
61919,19642223110133,01/27/2000
61920,19642223110134,05/21/1998
61921,19642223110135,09/01/2000
61922,19642223110136,01/01/1999
61923,19642223110137,01/13/1999
61924,19642223110138,03/25/2001
61925,19642223110139,08/25/1998
61926,19642223110140,10/03/1999
61927,19642223110141,10/08/2000
61928,19642223110142,06/27/2002
61929,19642223110143,10/04/1999
61930,19642223110144,12/30/1997
61931,19642223110145,09/23/1995
61932,19642223110146,02/13/1997
61933,19642223110147,01/23/2000
61934,19642223110148,01/04/2000
61935,19642223110149,11/06/2000
61936,19642223110150,12/05/1999
61937,19642223110151,07/16/1998
61938,19642223110152,09/10/1999
61939,19642223110153,08/28/1998
61940,19642223110154,11/20/1999
61941,19642223110155,01/15/2000
61942,19642223110156,12/18/1999
61943,19642223110158,03/10/2000
61944,19642223110301,06/24/1998
61945,19642223110302,06/23/1999
61946,19642223110303,07/07/2000
61947,19642223110304,10/29/2001
61948,19642223110305,04/05/2001
61949,19642223110306,11/30/2000
61950,19642223110307,04/08/1999
61951,19642223110308,06/06/2001
61952,19642223110309,02/10/2001
61953,19642223110310,05/03/1999
61954,19642223110311,09/16/2000
61955,19642223110312,04/06/2000
61956,19642223110313,05/13/2001
61957,19642223110314,04/24/2000
61958,19642223110315,03/03/2001
61959,19642223110316,11/25/1998
61960,19642223110317,01/30/2000
61961,19642223110318,08/21/2000
61962,19642223110319,02/14/2001
61963,19642223110320,02/18/2002
61964,19642223110321,11/22/2001
61965,19642223110322,12/07/2000
61966,19642223110323,12/07/1999
61967,19642223110324,02/11/2001
61968,19642223110325,10/25/2000
61969,19642223110326,11/19/2001
61970,19642223110327,05/15/2001
61971,19642223110328,01/12/2000
61972,19642223110329,05/09/1998
61973,19642223110330,10/06/2000
61974,19642223110331,05/02/2001
61975,19642223110332,02/28/2001
61976,19642223110333,03/25/1999
61977,19642223110334,06/24/2000
61978,19642223110335,05/15/2001
61979,19642223110336,06/20/2000
61980,19642223110337,12/11/1999
61981,19642223110338,05/18/2001
61982,19642223110339,08/19/2001
61983,19642223110340,09/29/2000
61984,19642223110341,12/18/2000
61985,19642223110342,01/04/2001
61986,19642223110343,08/30/2001
61987,19642223110344,02/03/2000
61988,19642223110345,04/21/2001
61989,19642223110346,02/08/2000
61990,19642223110347,08/19/1998
61991,19642223110348,07/15/1999
61992,19642223110349,01/12/1998
61993,19642223110350,02/28/2000
61994,19642223110351,11/17/1997
61995,19642223110601,05/13/2001
61996,19642223110602,07/24/1999
61997,19642223110603,09/01/1999
61998,19642223110604,02/08/2000
61999,19642223110605,02/04/1999
62000,19642223110606,07/25/1999
62001,19642223110607,08/10/1999
62002,19642223110608,10/05/1999
62003,19642223110609,07/25/1999
62004,19642223110610,12/05/2001
62005,19642223110611,12/23/2002
62006,19642223110612,01/12/1999
62007,19642223110613,10/28/2001
62008,19642223110614,11/05/2002
62009,19642223110615,03/16/1999
62010,19642223110616,03/22/2000
62011,19642223110617,06/05/2000
62012,19642223110618,12/04/1999
62013,19642223110619,08/02/2000
62014,19642223110620,01/24/2001
62015,19642223110621,10/16/2000
62016,19642223110622,02/12/2001
62017,19642223110623,05/10/2000
62018,19642223110624,11/01/1999
62019,19642223110625,07/10/2001
62020,19642223110626,12/10/1999
62021,19642223110627,10/20/2000
62022,19642223110628,09/04/1998
62023,19642223110629,11/25/2000
62024,19642223110630,02/23/1997
62025,19642223110631,09/16/1999
62026,19642223110632,04/25/2000
62027,19642223110633,11/21/1999
62028,19642223110634,12/06/2000
62029,19642223110635,03/04/2000
62030,19642223110636,07/09/2000
62031,19642223110637,11/23/2000
62032,19642223110638,09/29/2001
62033,19642223110639,09/24/1999
62034,19642223110640,01/04/2002
62035,19642223110641,10/01/2000
62036,19642223110642,01/26/1999
62037,19642223110643,08/08/2001
62038,19642223110644,12/13/1999
62039,19642223110645,07/11/1997
62040,19642223110646,02/18/1998
62041,19642223110647,10/21/1999
62042,19642223110648,12/07/1999
62043,19642223110649,11/04/1999
62044,19642223110650,03/20/2001
62045,19642223110651,03/26/2000
62046,19642223110652,04/20/2001
62047,19642223110653,06/16/1997
62048,19642223110654,02/06/2000
62049,19642223110655,08/03/2000
62050,19642223110656,05/18/2000
62051,19642223110901,08/20/1998
62052,19642223110902,01/24/2000
62053,19642223110903,08/10/2001
62054,19642223110904,08/25/1997
62055,19642223110905,10/01/1998
62056,19642223110906,10/05/1998
62057,19642223110907,08/10/2000
62058,19642223110908,02/26/2001
62059,19642223110910,10/24/1999
62060,19642223110911,10/03/1998
62061,19642223110912,09/25/1998
62062,19642223110913,01/01/2000
62063,19642223110914,10/18/2002
62064,19642223110915,11/05/1999
62065,19642223110916,11/17/1998
62066,19642223110917,08/30/2000
62067,19642223110918,05/17/2001
62068,19642223110919,06/16/1998
62069,19642223110920,03/06/2000
62070,19642223110921,09/26/1999
62071,19642223110922,07/01/2001
62072,19642223110923,08/15/1999
62073,19642223110924,04/20/2000
62074,19642223110925,08/24/1999
62075,19642223110926,01/01/2002
62076,19642223110927,11/26/1999
62077,19642223110928,02/02/1998
62078,19642223110929,10/02/1999
62079,19642223110930,01/26/2000
62080,19642223110931,07/10/2000
62081,19642223110932,01/01/2000
62082,19642223110933,07/10/1995
62083,19642223110934,04/24/1999
62084,19642223110935,10/27/2000
62085,19642223110936,06/20/1999
62086,19642223110937,10/10/1999
62087,19642223110938,06/12/2001
62088,19642223110939,12/12/2002
62089,19642223110940,03/08/2000
62090,19642223110941,08/05/1999
62091,19642223110942,03/26/1999
62092,19642223110943,07/26/1997
62093,19642223110944,09/24/2000
62094,19642223110945,05/03/1997
62095,19642223110946,06/09/2000
62096,19642223110947,02/06/1999
62097,19642223110948,07/06/1998
62098,19642223110949,12/08/1998
62099,19642223110950,05/16/2003
62100,19642223110951,09/24/1999
62101,19642223110952,10/28/2000
62102,19642223110953,07/05/2000
62103,19642223110954,06/20/2000
62104,19642223110955,10/12/2001
62105,19642223110956,09/12/1999
62106,19642223110957,02/14/1997
62107,19642223110958,09/20/2000
62108,19642223110959,09/25/1998
62109,19642223110960,02/13/2000
62110,19642223111201,10/15/1998
62111,19642223111202,01/01/2002
